question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,"Methyl 2,4-dihydroxy-m-toluate",CC1=C(C=CC(=C1O)C(=O)OC)O,,,Alimente similare; Balsamic; Mentolat; Marină; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1=C(C=CC(=C1O)C(=O)OC)O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [Methyl 2,4-dihydroxy-m-toluate]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Marină,Descriptor 2=Mossy;Descriptor 3=Aldehydic
12,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Chihlimbar; Gurmand; Pământesc; Marină; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCCC/C=C/C(=O)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [3-Octen-2-one]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Pământesc,Descriptor 2=Mushroom;Descriptor 3=Sweet
13,Isoeugenol benzoate,CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC,,,Anisic; Balsamic; Citrice; Sulfuros; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Isoeugenol benzoate]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Balsamic,Descriptor 2=Spicy;Descriptor 3=Floral
14,2-Ethyl-1-hexanol,CCCCC(CC)CO,,,Fumuros; Camforat; Acid; Musk ca; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCCCC(CC)CO]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [2-Ethyl-1-hexanol]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Camforat,Descriptor 2=Aldehydic;Descriptor 3=Sweet
15,Anethole (isomer unspecified),C/C=C/C1=CC=C(C=C1)OC,,,Sulfuros; Anisic; Citrice; Aldehidic; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [C/C=C/C1=CC=C(C=C1)OC]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Anethole (isomer unspecified)]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Anisic,Descriptor 2=Green;Descriptor 3=Herbal
16,3-Methyl-2-butenal,CC(=CC=O)C,,,Fumuros; Pudră; Musk ca; Aldehidic; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(=CC=O)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [3-Methyl-2-butenal]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Aldehidic,Descriptor 2=Fruity;Descriptor 3=Nutty
17,Methoxy dicyclopentadiene carboxaldehyde,COC1CC2CC1C3C2CC(C3)C=O,,,Chihlimbar; Marină; Acid; Pământesc; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [COC1CC2CC1C3C2CC(C3)C=O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Methoxy dicyclopentadiene carboxaldehyde]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Marină,Descriptor 2=Aldehydic;Descriptor 3=Floral
18,Decanenitrile,CCCCCCCCCC#N,,,Fumuros; Aromatic; Citrice; Marină; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCCCCCCCCC#N]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Decanenitrile]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Citrice,Descriptor 2=Tropical-Fruit;Descriptor 3=Green
19,sec-Butylquinoline,CCC(C)C1=CC2=C(C=C1)N=CC=C2,,,Camforat; Pe bază de plante; Lemn; Ca un animal; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCC(C)C1=CC2=C(C=C1)N=CC=C2]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [sec-Butylquinoline]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Ca un animal,Descriptor 2=Leathery;Descriptor 3=Green
20,trans-Isoeugenol,C/C=C/C1=CC(=C(C=C1)O)OC,,,Gurmand; Pe bază de plante; Picant; Sulfuros; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [C/C=C/C1=CC(=C(C=C1)O)OC]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [trans-Isoeugenol]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Picant,Descriptor 2=Clove;Descriptor 3=Floral
21,"alpha,alpha-Dimethyl-p-ethylphenylpropanal",CCC1=CC=C(C=C1)CC(C)(C)C=O,,,Anisic; Ozon; Aromatic; Pudră; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCC1=CC=C(C=C1)CC(C)(C)C=O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [alpha,alpha-Dimethyl-p-ethylphenylpropanal]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Ozon,Descriptor 2=Floral;Descriptor 3=Aldehydic
22,p-Tolyl 3-methylbutyrate,CC1=CC=C(C=C1)OC(=O)CC(C)C,,,Tutun ca; Musk ca; Chihlimbar; Sulfuros; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1=CC=C(C=C1)OC(=O)CC(C)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [p-Tolyl 3-methylbutyrate]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Tutun ca,Descriptor 2=Spicy;Descriptor 3=Herbal
23,"Oxacyclohexadecane-2,13-dione",C1CCCCCC(=O)OCCCC(=O)CCCC1,,,Musk ca; Fumuros; Fructat; Floral; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [C1CCCCCC(=O)OCCCC(=O)CCCC1]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [Oxacyclohexadecane-2,13-dione]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Musk ca,Descriptor 2=Sweet;Descriptor 3=Powdery
24,Anise seed oil,CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O,,,Picant; Floral; Anisic; Tutun ca; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Anise seed oil]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Anisic,Descriptor 2=Herbal;Descriptor 3=Liquorice
25,"2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal",C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O,,,Musk ca; Aromatic; Pudră; Citrice; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Citrice,Descriptor 2=Mandarin;Descriptor 3=Aldehydic
26,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)C1=CC=CC=C1,,,Acid; Ca un animal; Aromatic; Miere; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(=O)C(=O)C1=CC=CC=C1]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [1-Phenyl-1,2-propanedione]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Aromatic,Descriptor 2=Phenolic;Descriptor 3=Dry
27,Methyl phenylacetate,COC(=O)CC1=CC=CC=C1,,,Alimente similare; Citrice; Miere; Lemn; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [COC(=O)CC1=CC=CC=C1]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Methyl phenylacetate]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Miere,Descriptor 2=Sweet;Descriptor 3=Floral
28,"Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol",CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C,,,Anisic; Chihlimbar; Marină; Sulfuros; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Chihlimbar,Descriptor 2=Sage;Descriptor 3=Warm
29,Vanilla absolute,CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C,,,Gurmand; Ozon; Marină; Chihlimbar; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Vanilla absolute]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Chihlimbar,Descriptor 2=Creamy;Descriptor 3=Vanilla
30,2-Acetyl-3-methylpyrazine,CC1=NC=CN=C1C(=O)C,,,Alimente similare; Sulfuros; Verde; Musk ca; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1=NC=CN=C1C(=O)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [2-Acetyl-3-methylpyrazine]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Alimente similare,Descriptor 2=Nutty;Descriptor 3=Roasted
31,Anisyl alcohol,COC1=CC=C(C=C1)CO,,,Picant; Floral; Anisic; Gurmand; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [COC1=CC=C(C=C1)CO]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Anisyl alcohol]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Anisic,Descriptor 2=Sweet;Descriptor 3=Licorice
32,"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-",CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C,,,Chihlimbar; Acid; Sulfuros; Pudră; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Chihlimbar,Descriptor 2=Dry;Descriptor 3=Woody
33,1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCC(CC1)(C)C=O)C,,,Chihlimbar; Alimente similare; Tutun ca; Aldehidic; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(=CCCC1=CCC(CC1)(C)C=O)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Aldehidic,Descriptor 2=Green;Descriptor 3=Floral
34,"5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine",CC1CCC2=NC=CN=C12,,,Anisic; Sulfuros; Balsamic; Pământesc; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1CCC2=NC=CN=C12]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Pământesc,Descriptor 2=Sweet;Descriptor 3=Nutty
35,"4-(4,8-Dimethylnona-3,7-dienyl)pyridine",CC(=CCCC(=CCCC1=CC=NC=C1)C)C,,,Acid; Pudră; Lemn; Marină; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(=CCCC(=CCCC1=CC=NC=C1)C)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [4-(4,8-Dimethylnona-3,7-dienyl)pyridine]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Marină,Descriptor 2=Fresh;Descriptor 3=Clean
36,3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile,CC(=CCCC1=CCCC(C1)C#N)C,,,Pământesc; Marină; Balsamic; Gurmand; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(=CCCC1=CCCC(C1)C#N)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Marină,Descriptor 2=Cooling;Descriptor 3=Fresh
37,1-(2-Benzofuranyl)ethanone,CC(=O)C1=CC2=CC=CC=C2O1,,,Verde; Chihlimbar; Anisic; Pudră; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(=O)C1=CC2=CC=CC=C2O1]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [1-(2-Benzofuranyl)ethanone]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Pudră,Descriptor 2=Floral;Descriptor 3=Hay
38,Dihydrocoumarin,C1CC(=O)OC2=CC=CC=C21,,,Pudră; Tutun ca; Ca un animal; Miere; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [C1CC(=O)OC2=CC=CC=C21]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Dihydrocoumarin]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Tutun ca,Descriptor 2=Coumarin;Descriptor 3=Coconut
39,"4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-",CC1C2C3CC(C2C=C1C)C(C3)O,,,Marină; Tutun ca; Musk ca; Aromatic; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1C2C3CC(C2C=C1C)C(C3)O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Aromatic,Descriptor 2=Fresh;Descriptor 3=Camphoraceous
40,1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCCC(C1)(C)C=O)C,,,Miere; Citrice; Ca un animal; Ozon; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(=CCCC1=CCCC(C1)(C)C=O)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Ozon,Descriptor 2=Fresh;Descriptor 3=Aldehydic
41,1-Cyclohexylethanol,CC(C1CCCCC1)O,,,Ca un animal; Pe bază de plante; Pudră; Citrice; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC(C1CCCCC1)O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [1-Cyclohexylethanol]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Pe bază de plante,Descriptor 2=Minty;Descriptor 3=Fruity
42,"1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde",CC1(CCCC2=C1CCC(C2)C=O)C,,,Floral; Picant; Pudră; Aromatic; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1(CCCC2=C1CCC(C2)C=O)C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Floral,Descriptor 2=Muguet;Descriptor 3=Fresh
43,"4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran",CC1CCC2=C(C1)OC=C2C,,,Picant; Acid; Fumuros; Fructat; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CC1CCC2=C(C1)OC=C2C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Fumuros,Descriptor 2=Nutty;Descriptor 3=Earthy
44,2-Methylvaleric acid,CCCC(C)C(=O)O,,,Sulfuros; Ca un animal; Acid; Gurmand; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCCC(C)C(=O)O]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [2-Methylvaleric acid]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Acid,Descriptor 2=Sour;Descriptor 3=Cheesy
45,"Butanoic acid, 2-methyl-, 5-hexen-1-yl ester",CCC(C)C(=O)OCCCCC=C,,,Verde; Sulfuros; Pământesc; Pe bază de plante; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [CCC(C)C(=O)OCCCCC=C]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,"Care este descriptorul principal al mirosului moleculei? [Butanoic acid, 2-methyl-, 5-hexen-1-yl ester]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.",Verde,Descriptor 2=Fruity;Descriptor 3=Pineapple
46,Cinnamyl alcohol,C1=CC=C(C=C1)/C=C/CO,,,Pudră; Miere; Verde; Picant; ,primary_odor_descriptor,Care este descriptorul principal al mirosului moleculei? [C1=CC=C(C=C1)/C=C/CO]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Care este descriptorul principal al mirosului moleculei? [Cinnamyl alcohol]? Selectați doar una dintre opțiunile [OPTIONS]. Nu scrieți comentarii.,Picant,Descriptor 2=Balsamic;Descriptor 3=Cinnamon
