question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,"Methyl 2,4-dihydroxy-m-toluate",CC1=C(C=CC(=C1O)C(=O)OC)O,,,Toit nagu; Balsamico; Mündine; merevägi; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC1=C(C=CC(=C1O)C(=O)OC)O]? Valige ainult üks järgmistest [Toit nagu; Balsamico; Mündine; merevägi; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [Methyl 2,4-dihydroxy-m-toluate]? Valige ainult üks järgmistest [Toit nagu; Balsamico; Mündine; merevägi; ]. Ära kirjuta kommentaare.",merevägi,Descriptor 2=Mossy;Descriptor 3=Aldehydic
12,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Merevaik; Gourmand; Maa-alune; merevägi; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CCCC/C=C/C(=O)C]? Valige ainult üks järgmistest [Merevaik; Gourmand; Maa-alune; merevägi; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [3-Octen-2-one]? Valige ainult üks järgmistest [Merevaik; Gourmand; Maa-alune; merevägi; ]. Ära kirjuta kommentaare.,Maa-alune,Descriptor 2=Mushroom;Descriptor 3=Sweet
13,Isoeugenol benzoate,CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC,,,Aniisiline; Balsamico; Tsitrusviljad; Väävlishapukas; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC]? Valige ainult üks järgmistest [Aniisiline; Balsamico; Tsitrusviljad; Väävlishapukas; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Isoeugenol benzoate]? Valige ainult üks järgmistest [Aniisiline; Balsamico; Tsitrusviljad; Väävlishapukas; ]. Ära kirjuta kommentaare.,Balsamico,Descriptor 2=Spicy;Descriptor 3=Floral
14,2-Ethyl-1-hexanol,CCCCC(CC)CO,,,Suitsune; Kafooriline; Happeline; Musk meeldib; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CCCCC(CC)CO]? Valige ainult üks järgmistest [Suitsune; Kafooriline; Happeline; Musk meeldib; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [2-Ethyl-1-hexanol]? Valige ainult üks järgmistest [Suitsune; Kafooriline; Happeline; Musk meeldib; ]. Ära kirjuta kommentaare.,Kafooriline,Descriptor 2=Aldehydic;Descriptor 3=Sweet
15,Anethole (isomer unspecified),C/C=C/C1=CC=C(C=C1)OC,,,Väävlishapukas; Aniisiline; Tsitrusviljad; Aldehüüdiline; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [C/C=C/C1=CC=C(C=C1)OC]? Valige ainult üks järgmistest [Väävlishapukas; Aniisiline; Tsitrusviljad; Aldehüüdiline; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Anethole (isomer unspecified)]? Valige ainult üks järgmistest [Väävlishapukas; Aniisiline; Tsitrusviljad; Aldehüüdiline; ]. Ära kirjuta kommentaare.,Aniisiline,Descriptor 2=Green;Descriptor 3=Herbal
16,3-Methyl-2-butenal,CC(=CC=O)C,,,Suitsune; Powdery; Musk meeldib; Aldehüüdiline; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC(=CC=O)C]? Valige ainult üks järgmistest [Suitsune; Powdery; Musk meeldib; Aldehüüdiline; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [3-Methyl-2-butenal]? Valige ainult üks järgmistest [Suitsune; Powdery; Musk meeldib; Aldehüüdiline; ]. Ära kirjuta kommentaare.,Aldehüüdiline,Descriptor 2=Fruity;Descriptor 3=Nutty
17,Methoxy dicyclopentadiene carboxaldehyde,COC1CC2CC1C3C2CC(C3)C=O,,,Merevaik; merevägi; Happeline; Maa-alune; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [COC1CC2CC1C3C2CC(C3)C=O]? Valige ainult üks järgmistest [Merevaik; merevägi; Happeline; Maa-alune; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Methoxy dicyclopentadiene carboxaldehyde]? Valige ainult üks järgmistest [Merevaik; merevägi; Happeline; Maa-alune; ]. Ära kirjuta kommentaare.,merevägi,Descriptor 2=Aldehydic;Descriptor 3=Floral
18,Decanenitrile,CCCCCCCCCC#N,,,Suitsune; Aromaatne; Tsitrusviljad; merevägi; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CCCCCCCCCC#N]? Valige ainult üks järgmistest [Suitsune; Aromaatne; Tsitrusviljad; merevägi; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Decanenitrile]? Valige ainult üks järgmistest [Suitsune; Aromaatne; Tsitrusviljad; merevägi; ]. Ära kirjuta kommentaare.,Tsitrusviljad,Descriptor 2=Tropical-Fruit;Descriptor 3=Green
19,sec-Butylquinoline,CCC(C)C1=CC2=C(C=C1)N=CC=C2,,,Kafooriline; Taimsed; Woody; Loomataoline; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CCC(C)C1=CC2=C(C=C1)N=CC=C2]? Valige ainult üks järgmistest [Kafooriline; Taimsed; Woody; Loomataoline; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [sec-Butylquinoline]? Valige ainult üks järgmistest [Kafooriline; Taimsed; Woody; Loomataoline; ]. Ära kirjuta kommentaare.,Loomataoline,Descriptor 2=Leathery;Descriptor 3=Green
20,trans-Isoeugenol,C/C=C/C1=CC(=C(C=C1)O)OC,,,Gourmand; Taimsed; Vürtsikas; Väävlishapukas; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [C/C=C/C1=CC(=C(C=C1)O)OC]? Valige ainult üks järgmistest [Gourmand; Taimsed; Vürtsikas; Väävlishapukas; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [trans-Isoeugenol]? Valige ainult üks järgmistest [Gourmand; Taimsed; Vürtsikas; Väävlishapukas; ]. Ära kirjuta kommentaare.,Vürtsikas,Descriptor 2=Clove;Descriptor 3=Floral
21,"alpha,alpha-Dimethyl-p-ethylphenylpropanal",CCC1=CC=C(C=C1)CC(C)(C)C=O,,,Aniisiline; Osoon; Aromaatne; Powdery; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CCC1=CC=C(C=C1)CC(C)(C)C=O]? Valige ainult üks järgmistest [Aniisiline; Osoon; Aromaatne; Powdery; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [alpha,alpha-Dimethyl-p-ethylphenylpropanal]? Valige ainult üks järgmistest [Aniisiline; Osoon; Aromaatne; Powdery; ]. Ära kirjuta kommentaare.",Osoon,Descriptor 2=Floral;Descriptor 3=Aldehydic
22,p-Tolyl 3-methylbutyrate,CC1=CC=C(C=C1)OC(=O)CC(C)C,,,Tubakas nagu; Musk meeldib; Merevaik; Väävlishapukas; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC1=CC=C(C=C1)OC(=O)CC(C)C]? Valige ainult üks järgmistest [Tubakas nagu; Musk meeldib; Merevaik; Väävlishapukas; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [p-Tolyl 3-methylbutyrate]? Valige ainult üks järgmistest [Tubakas nagu; Musk meeldib; Merevaik; Väävlishapukas; ]. Ära kirjuta kommentaare.,Tubakas nagu,Descriptor 2=Spicy;Descriptor 3=Herbal
23,"Oxacyclohexadecane-2,13-dione",C1CCCCCC(=O)OCCCC(=O)CCCC1,,,Musk meeldib; Suitsune; Puuviljane; Lilleline; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [C1CCCCCC(=O)OCCCC(=O)CCCC1]? Valige ainult üks järgmistest [Musk meeldib; Suitsune; Puuviljane; Lilleline; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [Oxacyclohexadecane-2,13-dione]? Valige ainult üks järgmistest [Musk meeldib; Suitsune; Puuviljane; Lilleline; ]. Ära kirjuta kommentaare.",Musk meeldib,Descriptor 2=Sweet;Descriptor 3=Powdery
24,Anise seed oil,CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O,,,Vürtsikas; Lilleline; Aniisiline; Tubakas nagu; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O]? Valige ainult üks järgmistest [Vürtsikas; Lilleline; Aniisiline; Tubakas nagu; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Anise seed oil]? Valige ainult üks järgmistest [Vürtsikas; Lilleline; Aniisiline; Tubakas nagu; ]. Ära kirjuta kommentaare.,Aniisiline,Descriptor 2=Herbal;Descriptor 3=Liquorice
25,"2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal",C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O,,,Musk meeldib; Aromaatne; Powdery; Tsitrusviljad; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O]? Valige ainult üks järgmistest [Musk meeldib; Aromaatne; Powdery; Tsitrusviljad; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal]? Valige ainult üks järgmistest [Musk meeldib; Aromaatne; Powdery; Tsitrusviljad; ]. Ära kirjuta kommentaare.",Tsitrusviljad,Descriptor 2=Mandarin;Descriptor 3=Aldehydic
26,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)C1=CC=CC=C1,,,Happeline; Loomataoline; Aromaatne; Mesi; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC(=O)C(=O)C1=CC=CC=C1]? Valige ainult üks järgmistest [Happeline; Loomataoline; Aromaatne; Mesi; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [1-Phenyl-1,2-propanedione]? Valige ainult üks järgmistest [Happeline; Loomataoline; Aromaatne; Mesi; ]. Ära kirjuta kommentaare.",Aromaatne,Descriptor 2=Phenolic;Descriptor 3=Dry
27,Methyl phenylacetate,COC(=O)CC1=CC=CC=C1,,,Toit nagu; Tsitrusviljad; Mesi; Woody; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [COC(=O)CC1=CC=CC=C1]? Valige ainult üks järgmistest [Toit nagu; Tsitrusviljad; Mesi; Woody; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Methyl phenylacetate]? Valige ainult üks järgmistest [Toit nagu; Tsitrusviljad; Mesi; Woody; ]. Ära kirjuta kommentaare.,Mesi,Descriptor 2=Sweet;Descriptor 3=Floral
28,"Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol",CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C,,,Aniisiline; Merevaik; merevägi; Väävlishapukas; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C]? Valige ainult üks järgmistest [Aniisiline; Merevaik; merevägi; Väävlishapukas; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol]? Valige ainult üks järgmistest [Aniisiline; Merevaik; merevägi; Väävlishapukas; ]. Ära kirjuta kommentaare.",Merevaik,Descriptor 2=Sage;Descriptor 3=Warm
29,Vanilla absolute,CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C,,,Gourmand; Osoon; merevägi; Merevaik; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C]? Valige ainult üks järgmistest [Gourmand; Osoon; merevägi; Merevaik; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Vanilla absolute]? Valige ainult üks järgmistest [Gourmand; Osoon; merevägi; Merevaik; ]. Ära kirjuta kommentaare.,Merevaik,Descriptor 2=Creamy;Descriptor 3=Vanilla
30,2-Acetyl-3-methylpyrazine,CC1=NC=CN=C1C(=O)C,,,Toit nagu; Väävlishapukas; Roheline; Musk meeldib; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC1=NC=CN=C1C(=O)C]? Valige ainult üks järgmistest [Toit nagu; Väävlishapukas; Roheline; Musk meeldib; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [2-Acetyl-3-methylpyrazine]? Valige ainult üks järgmistest [Toit nagu; Väävlishapukas; Roheline; Musk meeldib; ]. Ära kirjuta kommentaare.,Toit nagu,Descriptor 2=Nutty;Descriptor 3=Roasted
31,Anisyl alcohol,COC1=CC=C(C=C1)CO,,,Vürtsikas; Lilleline; Aniisiline; Gourmand; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [COC1=CC=C(C=C1)CO]? Valige ainult üks järgmistest [Vürtsikas; Lilleline; Aniisiline; Gourmand; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Anisyl alcohol]? Valige ainult üks järgmistest [Vürtsikas; Lilleline; Aniisiline; Gourmand; ]. Ära kirjuta kommentaare.,Aniisiline,Descriptor 2=Sweet;Descriptor 3=Licorice
32,"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-",CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C,,,Merevaik; Happeline; Väävlishapukas; Powdery; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C]? Valige ainult üks järgmistest [Merevaik; Happeline; Väävlishapukas; Powdery; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-]? Valige ainult üks järgmistest [Merevaik; Happeline; Väävlishapukas; Powdery; ]. Ära kirjuta kommentaare.",Merevaik,Descriptor 2=Dry;Descriptor 3=Woody
33,1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCC(CC1)(C)C=O)C,,,Merevaik; Toit nagu; Tubakas nagu; Aldehüüdiline; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC(=CCCC1=CCC(CC1)(C)C=O)C]? Valige ainult üks järgmistest [Merevaik; Toit nagu; Tubakas nagu; Aldehüüdiline; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Valige ainult üks järgmistest [Merevaik; Toit nagu; Tubakas nagu; Aldehüüdiline; ]. Ära kirjuta kommentaare.,Aldehüüdiline,Descriptor 2=Green;Descriptor 3=Floral
34,"5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine",CC1CCC2=NC=CN=C12,,,Aniisiline; Väävlishapukas; Balsamico; Maa-alune; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC1CCC2=NC=CN=C12]? Valige ainult üks järgmistest [Aniisiline; Väävlishapukas; Balsamico; Maa-alune; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine]? Valige ainult üks järgmistest [Aniisiline; Väävlishapukas; Balsamico; Maa-alune; ]. Ära kirjuta kommentaare.",Maa-alune,Descriptor 2=Sweet;Descriptor 3=Nutty
35,"4-(4,8-Dimethylnona-3,7-dienyl)pyridine",CC(=CCCC(=CCCC1=CC=NC=C1)C)C,,,Happeline; Powdery; Woody; merevägi; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC(=CCCC(=CCCC1=CC=NC=C1)C)C]? Valige ainult üks järgmistest [Happeline; Powdery; Woody; merevägi; ]. Ära kirjuta kommentaare.,"Mis on molekuli peamine lõhna kirjeldaja? [4-(4,8-Dimethylnona-3,7-dienyl)pyridine]? Valige ainult üks järgmistest [Happeline; Powdery; Woody; merevägi; ]. Ära kirjuta kommentaare.",merevägi,Descriptor 2=Fresh;Descriptor 3=Clean
36,3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile,CC(=CCCC1=CCCC(C1)C#N)C,,,Maa-alune; merevägi; Balsamico; Gourmand; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC(=CCCC1=CCCC(C1)C#N)C]? Valige ainult üks järgmistest [Maa-alune; merevägi; Balsamico; Gourmand; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile]? Valige ainult üks järgmistest [Maa-alune; merevägi; Balsamico; Gourmand; ]. Ära kirjuta kommentaare.,merevägi,Descriptor 2=Cooling;Descriptor 3=Fresh
37,1-(2-Benzofuranyl)ethanone,CC(=O)C1=CC2=CC=CC=C2O1,,,Roheline; Merevaik; Aniisiline; Powdery; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [CC(=O)C1=CC2=CC=CC=C2O1]? Valige ainult üks järgmistest [Roheline; Merevaik; Aniisiline; Powdery; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [1-(2-Benzofuranyl)ethanone]? Valige ainult üks järgmistest [Roheline; Merevaik; Aniisiline; Powdery; ]. Ära kirjuta kommentaare.,Powdery,Descriptor 2=Floral;Descriptor 3=Hay
38,Dihydrocoumarin,C1CC(=O)OC2=CC=CC=C21,,,Powdery; Tubakas nagu; Loomataoline; Mesi; ,primary_odor_descriptor,Mis on molekuli peamine lõhna kirjeldaja? [C1CC(=O)OC2=CC=CC=C21]? Valige ainult üks järgmistest [Powdery; Tubakas nagu; Loomataoline; Mesi; ]. Ära kirjuta kommentaare.,Mis on molekuli peamine lõhna kirjeldaja? [Dihydrocoumarin]? Valige ainult üks järgmistest [Powdery; Tubakas nagu; Loomataoline; Mesi; ]. Ära kirjuta kommentaare.,Tubakas nagu,Descriptor 2=Coumarin;Descriptor 3=Coconut
