question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,"Methyl 2,4-dihydroxy-m-toluate",CC1=C(C=CC(=C1O)C(=O)OC)O,,,Храна като; Балсамико; Мента; Морски; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=C(C=CC(=C1O)C(=O)OC)O]? Изберете само едно от [Храна като; Балсамико; Мента; Морски; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [Methyl 2,4-dihydroxy-m-toluate]? Изберете само едно от [Храна като; Балсамико; Мента; Морски; ]. Не пишете коментари.",Морски,Descriptor 2=Mossy;Descriptor 3=Aldehydic
12,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Кехлибар; Гурман; Землив; Морски; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCC/C=C/C(=O)C]? Изберете само едно от [Кехлибар; Гурман; Землив; Морски; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [3-Octen-2-one]? Изберете само едно от [Кехлибар; Гурман; Землив; Морски; ]. Не пишете коментари.,Землив,Descriptor 2=Mushroom;Descriptor 3=Sweet
13,Isoeugenol benzoate,CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC,,,Анисов; Балсамико; Цитрусови плодове; Сярен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC]? Изберете само едно от [Анисов; Балсамико; Цитрусови плодове; Сярен; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Isoeugenol benzoate]? Изберете само едно от [Анисов; Балсамико; Цитрусови плодове; Сярен; ]. Не пишете коментари.,Балсамико,Descriptor 2=Spicy;Descriptor 3=Floral
14,2-Ethyl-1-hexanol,CCCCC(CC)CO,,,Дим; Камфорен; Киселинни; Муск като; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCCC(CC)CO]? Изберете само едно от [Дим; Камфорен; Киселинни; Муск като; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [2-Ethyl-1-hexanol]? Изберете само едно от [Дим; Камфорен; Киселинни; Муск като; ]. Не пишете коментари.,Камфорен,Descriptor 2=Aldehydic;Descriptor 3=Sweet
15,Anethole (isomer unspecified),C/C=C/C1=CC=C(C=C1)OC,,,Сярен; Анисов; Цитрусови плодове; Алдехиден; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C/C=C/C1=CC=C(C=C1)OC]? Изберете само едно от [Сярен; Анисов; Цитрусови плодове; Алдехиден; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Anethole (isomer unspecified)]? Изберете само едно от [Сярен; Анисов; Цитрусови плодове; Алдехиден; ]. Не пишете коментари.,Анисов,Descriptor 2=Green;Descriptor 3=Herbal
16,3-Methyl-2-butenal,CC(=CC=O)C,,,Дим; Прах; Муск като; Алдехиден; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=CC=O)C]? Изберете само едно от [Дим; Прах; Муск като; Алдехиден; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [3-Methyl-2-butenal]? Изберете само едно от [Дим; Прах; Муск като; Алдехиден; ]. Не пишете коментари.,Алдехиден,Descriptor 2=Fruity;Descriptor 3=Nutty
17,Methoxy dicyclopentadiene carboxaldehyde,COC1CC2CC1C3C2CC(C3)C=O,,,Кехлибар; Морски; Киселинни; Землив; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [COC1CC2CC1C3C2CC(C3)C=O]? Изберете само едно от [Кехлибар; Морски; Киселинни; Землив; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Methoxy dicyclopentadiene carboxaldehyde]? Изберете само едно от [Кехлибар; Морски; Киселинни; Землив; ]. Не пишете коментари.,Морски,Descriptor 2=Aldehydic;Descriptor 3=Floral
18,Decanenitrile,CCCCCCCCCC#N,,,Дим; Ароматен; Цитрусови плодове; Морски; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCCCCCCCC#N]? Изберете само едно от [Дим; Ароматен; Цитрусови плодове; Морски; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Decanenitrile]? Изберете само едно от [Дим; Ароматен; Цитрусови плодове; Морски; ]. Не пишете коментари.,Цитрусови плодове,Descriptor 2=Tropical-Fruit;Descriptor 3=Green
19,sec-Butylquinoline,CCC(C)C1=CC2=C(C=C1)N=CC=C2,,,Камфорен; Билкови; Уди; Животноподобен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCC(C)C1=CC2=C(C=C1)N=CC=C2]? Изберете само едно от [Камфорен; Билкови; Уди; Животноподобен; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [sec-Butylquinoline]? Изберете само едно от [Камфорен; Билкови; Уди; Животноподобен; ]. Не пишете коментари.,Животноподобен,Descriptor 2=Leathery;Descriptor 3=Green
20,trans-Isoeugenol,C/C=C/C1=CC(=C(C=C1)O)OC,,,Гурман; Билкови; Пикантен; Сярен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C/C=C/C1=CC(=C(C=C1)O)OC]? Изберете само едно от [Гурман; Билкови; Пикантен; Сярен; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [trans-Isoeugenol]? Изберете само едно от [Гурман; Билкови; Пикантен; Сярен; ]. Не пишете коментари.,Пикантен,Descriptor 2=Clove;Descriptor 3=Floral
21,"alpha,alpha-Dimethyl-p-ethylphenylpropanal",CCC1=CC=C(C=C1)CC(C)(C)C=O,,,Анисов; Озон; Ароматен; Прах; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCC1=CC=C(C=C1)CC(C)(C)C=O]? Изберете само едно от [Анисов; Озон; Ароматен; Прах; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [alpha,alpha-Dimethyl-p-ethylphenylpropanal]? Изберете само едно от [Анисов; Озон; Ароматен; Прах; ]. Не пишете коментари.",Озон,Descriptor 2=Floral;Descriptor 3=Aldehydic
22,p-Tolyl 3-methylbutyrate,CC1=CC=C(C=C1)OC(=O)CC(C)C,,,Тютюн като; Муск като; Кехлибар; Сярен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=CC=C(C=C1)OC(=O)CC(C)C]? Изберете само едно от [Тютюн като; Муск като; Кехлибар; Сярен; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [p-Tolyl 3-methylbutyrate]? Изберете само едно от [Тютюн като; Муск като; Кехлибар; Сярен; ]. Не пишете коментари.,Тютюн като,Descriptor 2=Spicy;Descriptor 3=Herbal
23,"Oxacyclohexadecane-2,13-dione",C1CCCCCC(=O)OCCCC(=O)CCCC1,,,Муск като; Дим; Плодов; Цветя; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C1CCCCCC(=O)OCCCC(=O)CCCC1]? Изберете само едно от [Муск като; Дим; Плодов; Цветя; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [Oxacyclohexadecane-2,13-dione]? Изберете само едно от [Муск като; Дим; Плодов; Цветя; ]. Не пишете коментари.",Муск като,Descriptor 2=Sweet;Descriptor 3=Powdery
24,Anise seed oil,CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O,,,Пикантен; Цветя; Анисов; Тютюн като; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O]? Изберете само едно от [Пикантен; Цветя; Анисов; Тютюн като; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Anise seed oil]? Изберете само едно от [Пикантен; Цветя; Анисов; Тютюн като; ]. Не пишете коментари.,Анисов,Descriptor 2=Herbal;Descriptor 3=Liquorice
25,"2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal",C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O,,,Муск като; Ароматен; Прах; Цитрусови плодове; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O]? Изберете само едно от [Муск като; Ароматен; Прах; Цитрусови плодове; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal]? Изберете само едно от [Муск като; Ароматен; Прах; Цитрусови плодове; ]. Не пишете коментари.",Цитрусови плодове,Descriptor 2=Mandarin;Descriptor 3=Aldehydic
26,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)C1=CC=CC=C1,,,Киселинни; Животноподобен; Ароматен; Мед; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=O)C(=O)C1=CC=CC=C1]? Изберете само едно от [Киселинни; Животноподобен; Ароматен; Мед; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [1-Phenyl-1,2-propanedione]? Изберете само едно от [Киселинни; Животноподобен; Ароматен; Мед; ]. Не пишете коментари.",Ароматен,Descriptor 2=Phenolic;Descriptor 3=Dry
27,Methyl phenylacetate,COC(=O)CC1=CC=CC=C1,,,Храна като; Цитрусови плодове; Мед; Уди; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [COC(=O)CC1=CC=CC=C1]? Изберете само едно от [Храна като; Цитрусови плодове; Мед; Уди; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Methyl phenylacetate]? Изберете само едно от [Храна като; Цитрусови плодове; Мед; Уди; ]. Не пишете коментари.,Мед,Descriptor 2=Sweet;Descriptor 3=Floral
28,"Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol",CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C,,,Анисов; Кехлибар; Морски; Сярен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C]? Изберете само едно от [Анисов; Кехлибар; Морски; Сярен; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol]? Изберете само едно от [Анисов; Кехлибар; Морски; Сярен; ]. Не пишете коментари.",Кехлибар,Descriptor 2=Sage;Descriptor 3=Warm
29,Vanilla absolute,CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C,,,Гурман; Озон; Морски; Кехлибар; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C]? Изберете само едно от [Гурман; Озон; Морски; Кехлибар; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Vanilla absolute]? Изберете само едно от [Гурман; Озон; Морски; Кехлибар; ]. Не пишете коментари.,Кехлибар,Descriptor 2=Creamy;Descriptor 3=Vanilla
30,2-Acetyl-3-methylpyrazine,CC1=NC=CN=C1C(=O)C,,,Храна като; Сярен; Зелено; Муск като; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1=NC=CN=C1C(=O)C]? Изберете само едно от [Храна като; Сярен; Зелено; Муск като; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [2-Acetyl-3-methylpyrazine]? Изберете само едно от [Храна като; Сярен; Зелено; Муск като; ]. Не пишете коментари.,Храна като,Descriptor 2=Nutty;Descriptor 3=Roasted
31,Anisyl alcohol,COC1=CC=C(C=C1)CO,,,Пикантен; Цветя; Анисов; Гурман; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [COC1=CC=C(C=C1)CO]? Изберете само едно от [Пикантен; Цветя; Анисов; Гурман; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Anisyl alcohol]? Изберете само едно от [Пикантен; Цветя; Анисов; Гурман; ]. Не пишете коментари.,Анисов,Descriptor 2=Sweet;Descriptor 3=Licorice
32,"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-",CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C,,,Кехлибар; Киселинни; Сярен; Прах; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C]? Изберете само едно от [Кехлибар; Киселинни; Сярен; Прах; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-]? Изберете само едно от [Кехлибар; Киселинни; Сярен; Прах; ]. Не пишете коментари.",Кехлибар,Descriptor 2=Dry;Descriptor 3=Woody
33,1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCC(CC1)(C)C=O)C,,,Кехлибар; Храна като; Тютюн като; Алдехиден; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=CCCC1=CCC(CC1)(C)C=O)C]? Изберете само едно от [Кехлибар; Храна като; Тютюн като; Алдехиден; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Изберете само едно от [Кехлибар; Храна като; Тютюн като; Алдехиден; ]. Не пишете коментари.,Алдехиден,Descriptor 2=Green;Descriptor 3=Floral
34,"5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine",CC1CCC2=NC=CN=C12,,,Анисов; Сярен; Балсамико; Землив; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1CCC2=NC=CN=C12]? Изберете само едно от [Анисов; Сярен; Балсамико; Землив; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine]? Изберете само едно от [Анисов; Сярен; Балсамико; Землив; ]. Не пишете коментари.",Землив,Descriptor 2=Sweet;Descriptor 3=Nutty
35,"4-(4,8-Dimethylnona-3,7-dienyl)pyridine",CC(=CCCC(=CCCC1=CC=NC=C1)C)C,,,Киселинни; Прах; Уди; Морски; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=CCCC(=CCCC1=CC=NC=C1)C)C]? Изберете само едно от [Киселинни; Прах; Уди; Морски; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [4-(4,8-Dimethylnona-3,7-dienyl)pyridine]? Изберете само едно от [Киселинни; Прах; Уди; Морски; ]. Не пишете коментари.",Морски,Descriptor 2=Fresh;Descriptor 3=Clean
36,3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile,CC(=CCCC1=CCCC(C1)C#N)C,,,Землив; Морски; Балсамико; Гурман; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=CCCC1=CCCC(C1)C#N)C]? Изберете само едно от [Землив; Морски; Балсамико; Гурман; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile]? Изберете само едно от [Землив; Морски; Балсамико; Гурман; ]. Не пишете коментари.,Морски,Descriptor 2=Cooling;Descriptor 3=Fresh
37,1-(2-Benzofuranyl)ethanone,CC(=O)C1=CC2=CC=CC=C2O1,,,Зелено; Кехлибар; Анисов; Прах; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=O)C1=CC2=CC=CC=C2O1]? Изберете само едно от [Зелено; Кехлибар; Анисов; Прах; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [1-(2-Benzofuranyl)ethanone]? Изберете само едно от [Зелено; Кехлибар; Анисов; Прах; ]. Не пишете коментари.,Прах,Descriptor 2=Floral;Descriptor 3=Hay
38,Dihydrocoumarin,C1CC(=O)OC2=CC=CC=C21,,,Прах; Тютюн като; Животноподобен; Мед; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [C1CC(=O)OC2=CC=CC=C21]? Изберете само едно от [Прах; Тютюн като; Животноподобен; Мед; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [Dihydrocoumarin]? Изберете само едно от [Прах; Тютюн като; Животноподобен; Мед; ]. Не пишете коментари.,Тютюн като,Descriptor 2=Coumarin;Descriptor 3=Coconut
39,"4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-",CC1C2C3CC(C2C=C1C)C(C3)O,,,Морски; Тютюн като; Муск като; Ароматен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1C2C3CC(C2C=C1C)C(C3)O]? Изберете само едно от [Морски; Тютюн като; Муск като; Ароматен; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-]? Изберете само едно от [Морски; Тютюн като; Муск като; Ароматен; ]. Не пишете коментари.",Ароматен,Descriptor 2=Fresh;Descriptor 3=Camphoraceous
40,1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCCC(C1)(C)C=O)C,,,Мед; Цитрусови плодове; Животноподобен; Озон; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(=CCCC1=CCCC(C1)(C)C=O)C]? Изберете само едно от [Мед; Цитрусови плодове; Животноподобен; Озон; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Изберете само едно от [Мед; Цитрусови плодове; Животноподобен; Озон; ]. Не пишете коментари.,Озон,Descriptor 2=Fresh;Descriptor 3=Aldehydic
41,1-Cyclohexylethanol,CC(C1CCCCC1)O,,,Животноподобен; Билкови; Прах; Цитрусови плодове; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC(C1CCCCC1)O]? Изберете само едно от [Животноподобен; Билкови; Прах; Цитрусови плодове; ]. Не пишете коментари.,Какъв е основният дескриптор на миризмата на молекулата? [1-Cyclohexylethanol]? Изберете само едно от [Животноподобен; Билкови; Прах; Цитрусови плодове; ]. Не пишете коментари.,Билкови,Descriptor 2=Minty;Descriptor 3=Fruity
42,"1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde",CC1(CCCC2=C1CCC(C2)C=O)C,,,Цветя; Пикантен; Прах; Ароматен; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1(CCCC2=C1CCC(C2)C=O)C]? Изберете само едно от [Цветя; Пикантен; Прах; Ароматен; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [1,2,3,4,5,6,7,8-Octahydro-5,5-dimethylnaphthalene-2-carbaldehyde]? Изберете само едно от [Цветя; Пикантен; Прах; Ароматен; ]. Не пишете коментари.",Цветя,Descriptor 2=Muguet;Descriptor 3=Fresh
43,"4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran",CC1CCC2=C(C1)OC=C2C,,,Пикантен; Киселинни; Дим; Плодов; ,primary_odor_descriptor,Какъв е основният дескриптор на миризмата на молекулата? [CC1CCC2=C(C1)OC=C2C]? Изберете само едно от [Пикантен; Киселинни; Дим; Плодов; ]. Не пишете коментари.,"Какъв е основният дескриптор на миризмата на молекулата? [4,5,6,7-Tetrahydro-3,6-dimethylbenzofuran]? Изберете само едно от [Пикантен; Киселинни; Дим; Плодов; ]. Не пишете коментари.",Дим,Descriptor 2=Nutty;Descriptor 3=Earthy
