question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,Isoamyl alcohol,CC(C)CCO,,,Musk jak; Owocowy; Ozon; Zielony; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(C)CCO]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Owocowy; Ozon; Zielony; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Isoamyl alcohol]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Owocowy; Ozon; Zielony; ]. Nie pisz żadnych komentarzy..,Owocowy,Descriptor 2=Apple;Descriptor 3=Pear
12,"Undecenoic acid, 3-methylbutyl ester",CCCC/C=C/CCCCC(=O)OCCC(C)C,,,Kwaśny; Zioła; Kwiatowy; Aldehydowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCC/C=C/CCCCC(=O)OCCC(C)C]? Wybierz tylko jedną z poniższych opcji: [Kwaśny; Zioła; Kwiatowy; Aldehydowy; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Undecenoic acid, 3-methylbutyl ester]? Wybierz tylko jedną z poniższych opcji: [Kwaśny; Zioła; Kwiatowy; Aldehydowy; ]. Nie pisz żadnych komentarzy..",Kwiatowy,Descriptor 2=Rose;Descriptor 3=Oily
13,o-Propylphenol,CCCC1=CC=CC=C1O,,,Balsamiczny; Dymny; Zioła; Ozon; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCC1=CC=CC=C1O]? Wybierz tylko jedną z poniższych opcji: [Balsamiczny; Dymny; Zioła; Ozon; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [o-Propylphenol]? Wybierz tylko jedną z poniższych opcji: [Balsamiczny; Dymny; Zioła; Ozon; ]. Nie pisz żadnych komentarzy..,Dymny,Descriptor 2=Medicinal;Descriptor 3=Burnt
14,3-Methyl-2-pentylcyclopentan-1-one,CCCCCC1C(CCC1=O)C,,,Cytrus; Dymny; Anisic; Kwiatowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCCCC1C(CCC1=O)C]? Wybierz tylko jedną z poniższych opcji: [Cytrus; Dymny; Anisic; Kwiatowy; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [3-Methyl-2-pentylcyclopentan-1-one]? Wybierz tylko jedną z poniższych opcji: [Cytrus; Dymny; Anisic; Kwiatowy; ]. Nie pisz żadnych komentarzy..,Kwiatowy,Descriptor 2=Fruity;Descriptor 3=Jasmin
15,3-Methyl-5-phenylpentanenitrile,CC(CCC1=CC=CC=C1)CC#N,,,Cytrus; Aldehydowy; Ziemisty; Dymny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(CCC1=CC=CC=C1)CC#N]? Wybierz tylko jedną z poniższych opcji: [Cytrus; Aldehydowy; Ziemisty; Dymny; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [3-Methyl-5-phenylpentanenitrile]? Wybierz tylko jedną z poniższych opcji: [Cytrus; Aldehydowy; Ziemisty; Dymny; ]. Nie pisz żadnych komentarzy..,Cytrus,Descriptor 2=Floral;Descriptor 3=Waxy
16,2-Methylpyrazine,CC1=NC=CN=C1,,,Owocowy; Miód; Aromatyczny; Jedzenie takie jak; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1=NC=CN=C1]? Wybierz tylko jedną z poniższych opcji: [Owocowy; Miód; Aromatyczny; Jedzenie takie jak; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [2-Methylpyrazine]? Wybierz tylko jedną z poniższych opcji: [Owocowy; Miód; Aromatyczny; Jedzenie takie jak; ]. Nie pisz żadnych komentarzy..,Jedzenie takie jak,Descriptor 2=Nutty;Descriptor 3=Earthy
17,Valeraldehyde,CCCCC=O,,,Musk jak; Marynarka wojenna; Zwierzęcy; Smakosz; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCCC=O]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Marynarka wojenna; Zwierzęcy; Smakosz; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Valeraldehyde]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Marynarka wojenna; Zwierzęcy; Smakosz; ]. Nie pisz żadnych komentarzy..,Smakosz,Descriptor 2=Fruity;Descriptor 3=cocoa
18,"2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-",CC1=CC=C(C=C1)/C=C(\C)/CO,,,Zwierzęcy; Kwiatowy; Cytrus; Smakosz; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1=CC=C(C=C1)/C=C(\C)/CO]? Wybierz tylko jedną z poniższych opcji: [Zwierzęcy; Kwiatowy; Cytrus; Smakosz; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [2-Propen-1-ol, 2-methyl-3-(4-methylphenyl)-, (2E)-]? Wybierz tylko jedną z poniższych opcji: [Zwierzęcy; Kwiatowy; Cytrus; Smakosz; ]. Nie pisz żadnych komentarzy..",Kwiatowy,Descriptor 2=Anisic;Descriptor 3=Linden
19,Citronellyl nitrile,CC(CCC=C(C)C)CC#N,,,Siarkowy; Cytrus; Miód; Balsamiczny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(CCC=C(C)C)CC#N]? Wybierz tylko jedną z poniższych opcji: [Siarkowy; Cytrus; Miód; Balsamiczny; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Citronellyl nitrile]? Wybierz tylko jedną z poniższych opcji: [Siarkowy; Cytrus; Miód; Balsamiczny; ]. Nie pisz żadnych komentarzy..,Cytrus,Descriptor 2=Rose;Descriptor 3=Green
20,Rhodinol,C[C@@H](CCCC(=C)C)CCO,,,Kwiatowy; Miód; Aldehydowy; Spicy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C[C@@H](CCCC(=C)C)CCO]? Wybierz tylko jedną z poniższych opcji: [Kwiatowy; Miód; Aldehydowy; Spicy; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Rhodinol]? Wybierz tylko jedną z poniższych opcji: [Kwiatowy; Miód; Aldehydowy; Spicy; ]. Nie pisz żadnych komentarzy..,Kwiatowy,Descriptor 2=Rose;Descriptor 3=Geranium
21,4-Methylpentanoic acid,CC(C)CCC(=O)O,,,Kwaśny; Marynarka wojenna; Zielony; Miód; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(C)CCC(=O)O]? Wybierz tylko jedną z poniższych opcji: [Kwaśny; Marynarka wojenna; Zielony; Miód; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [4-Methylpentanoic acid]? Wybierz tylko jedną z poniższych opcji: [Kwaśny; Marynarka wojenna; Zielony; Miód; ]. Nie pisz żadnych komentarzy..,Kwaśny,Descriptor 2=Gourmand;Descriptor 3=Pungent
22,Phenethyl salicylate,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,,,Kwiatowy; Zioła; Jedzenie takie jak; Owocowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O]? Wybierz tylko jedną z poniższych opcji: [Kwiatowy; Zioła; Jedzenie takie jak; Owocowy; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Phenethyl salicylate]? Wybierz tylko jedną z poniższych opcji: [Kwiatowy; Zioła; Jedzenie takie jak; Owocowy; ]. Nie pisz żadnych komentarzy..,Kwiatowy,Descriptor 2=Powdery;Descriptor 3=Rose
23,Isobutyl cinnamate,CC(C)COC(=O)/C=C/C1=CC=CC=C1,,,Minty; Owocowy; Siarkowy; Smakosz; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(C)COC(=O)/C=C/C1=CC=CC=C1]? Wybierz tylko jedną z poniższych opcji: [Minty; Owocowy; Siarkowy; Smakosz; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Isobutyl cinnamate]? Wybierz tylko jedną z poniższych opcji: [Minty; Owocowy; Siarkowy; Smakosz; ]. Nie pisz żadnych komentarzy..,Owocowy,Descriptor 2=Sweet;Descriptor 3=Balsamic
24,"2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate",C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,,,Ozon; Zioła; Owocowy; Kwaśny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C/C(=C\C/C=C(/C)\C=C)/COC(=O)C]? Wybierz tylko jedną z poniższych opcji: [Ozon; Zioła; Owocowy; Kwaśny; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [2,5,7-Octatrien-1-ol, 2,6-dimethyl-, 1-acetate]? Wybierz tylko jedną z poniższych opcji: [Ozon; Zioła; Owocowy; Kwaśny; ]. Nie pisz żadnych komentarzy..",Owocowy,Descriptor 2=Fresh;Descriptor 3=Sweet
25,Cinnamyl butyrate,CCCC(=O)OC/C=C/C1=CC=CC=C1,,,Owocowy; Ziemisty; Drzewny; Aldehydowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCC(=O)OC/C=C/C1=CC=CC=C1]? Wybierz tylko jedną z poniższych opcji: [Owocowy; Ziemisty; Drzewny; Aldehydowy; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Cinnamyl butyrate]? Wybierz tylko jedną z poniższych opcji: [Owocowy; Ziemisty; Drzewny; Aldehydowy; ]. Nie pisz żadnych komentarzy..,Owocowy,Descriptor 2=Balsamic;Descriptor 3=Floral
26,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Amber; Smakosz; Ziemisty; Marynarka wojenna; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCC/C=C/C(=O)C]? Wybierz tylko jedną z poniższych opcji: [Amber; Smakosz; Ziemisty; Marynarka wojenna; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [3-Octen-2-one]? Wybierz tylko jedną z poniższych opcji: [Amber; Smakosz; Ziemisty; Marynarka wojenna; ]. Nie pisz żadnych komentarzy..,Ziemisty,Descriptor 2=Mushroom;Descriptor 3=Sweet
27,"3,6-Nonadien-1-ol",CCC=CCC=CCCO,,,Jedzenie takie jak; Musk jak; Kamforowy; Zielony; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCC=CCC=CCCO]? Wybierz tylko jedną z poniższych opcji: [Jedzenie takie jak; Musk jak; Kamforowy; Zielony; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [3,6-Nonadien-1-ol]? Wybierz tylko jedną z poniższych opcji: [Jedzenie takie jak; Musk jak; Kamforowy; Zielony; ]. Nie pisz żadnych komentarzy..",Zielony,Descriptor 2=Fresh;Descriptor 3=Violet
28,Methyl octanoate,CCCCCCCC(=O)OC,,,Jedzenie takie jak; Musk jak; Owocowy; Aldehydowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCCCCCCC(=O)OC]? Wybierz tylko jedną z poniższych opcji: [Jedzenie takie jak; Musk jak; Owocowy; Aldehydowy; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Methyl octanoate]? Wybierz tylko jedną z poniższych opcji: [Jedzenie takie jak; Musk jak; Owocowy; Aldehydowy; ]. Nie pisz żadnych komentarzy..,Owocowy,Descriptor 2=Orange;Descriptor 3=Waxy
29,"1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-",CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C,,,Tytoń podobny do; Ziemisty; Drzewny; Miód; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CC/C(=C/CC/C=C(/CCC1OC)\C)/C]? Wybierz tylko jedną z poniższych opcji: [Tytoń podobny do; Ziemisty; Drzewny; Miód; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [1,5-Cyclododecadiene, 9-methoxy-1,6,10-trimethyl-]? Wybierz tylko jedną z poniższych opcji: [Tytoń podobny do; Ziemisty; Drzewny; Miód; ]. Nie pisz żadnych komentarzy..",Drzewny,Descriptor 2=Amber;Descriptor 3=Leathery
30,Estragole,COC1=CC=C(C=C1)CC=C,,,Musk jak; Zioła; Marynarka wojenna; Minty; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [COC1=CC=C(C=C1)CC=C]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Zioła; Marynarka wojenna; Minty; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Estragole]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Zioła; Marynarka wojenna; Minty; ]. Nie pisz żadnych komentarzy..,Zioła,Descriptor 2=Anisic;Descriptor 3=Tarragon
31,2-Methylbutyl 2-methylbutyrate,CCC(C)COC(=O)C(C)CC,,,Owocowy; Tytoń podobny do; Kwaśny; Kwiatowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCC(C)COC(=O)C(C)CC]? Wybierz tylko jedną z poniższych opcji: [Owocowy; Tytoń podobny do; Kwaśny; Kwiatowy; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [2-Methylbutyl 2-methylbutyrate]? Wybierz tylko jedną z poniższych opcji: [Owocowy; Tytoń podobny do; Kwaśny; Kwiatowy; ]. Nie pisz żadnych komentarzy..,Owocowy,Descriptor 2=Pear;Descriptor 3=Apple
32,cis-3-Hexenyl methyl carbonate,CC/C=C\CCOC(=O)OC,,,Zielony; Drzewny; Owocowy; Dymny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC/C=C\CCOC(=O)OC]? Wybierz tylko jedną z poniższych opcji: [Zielony; Drzewny; Owocowy; Dymny; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [cis-3-Hexenyl methyl carbonate]? Wybierz tylko jedną z poniższych opcji: [Zielony; Drzewny; Owocowy; Dymny; ]. Nie pisz żadnych komentarzy..,Zielony,Descriptor 2=Fresh;Descriptor 3=Floral
33,(1R)-Nopol,CC1([C@H]2CC=C([C@@H]1C2)CCO)C,,,Tytoń podobny do; Zwierzęcy; Zioła; Musk jak; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1([C@H]2CC=C([C@@H]1C2)CCO)C]? Wybierz tylko jedną z poniższych opcji: [Tytoń podobny do; Zwierzęcy; Zioła; Musk jak; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [(1R)-Nopol]? Wybierz tylko jedną z poniższych opcji: [Tytoń podobny do; Zwierzęcy; Zioła; Musk jak; ]. Nie pisz żadnych komentarzy..,Zioła,Descriptor 2=Pine;Descriptor 3=Camphoraceous
34,"4,6-Dimethylcyclohex-3-ene-1-carbaldehyde",CC1CC(=CCC1C=O)C,,,Kwiatowy; Amber; Zielony; Dymny; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CC(=CCC1C=O)C]? Wybierz tylko jedną z poniższych opcji: [Kwiatowy; Amber; Zielony; Dymny; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [4,6-Dimethylcyclohex-3-ene-1-carbaldehyde]? Wybierz tylko jedną z poniższych opcji: [Kwiatowy; Amber; Zielony; Dymny; ]. Nie pisz żadnych komentarzy..",Zielony,Descriptor 2=Grassy;Descriptor 3=Citrus
35,"1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one",CC1C=C(CC(C1C)C(=O)C)C,,,Zielony; Cytrus; Dymny; Zioła; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1C=C(CC(C1C)C(=O)C)C]? Wybierz tylko jedną z poniższych opcji: [Zielony; Cytrus; Dymny; Zioła; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [1-(3,5,6-Trimethyl-3-cyclohexen-1-yl)ethan-1-one]? Wybierz tylko jedną z poniższych opcji: [Zielony; Cytrus; Dymny; Zioła; ]. Nie pisz żadnych komentarzy..",Zielony,Descriptor 2=Floral;Descriptor 3=Earthy
36,"4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one",C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C,,,Musk jak; Miód; Tytoń podobny do; Owocowy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [C/C=C/C=C/1\C(=CC(=O)CC1(C)C)C]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Miód; Tytoń podobny do; Owocowy; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [4-(2-Butenylidene)-3,5,5-trimethylcyclohex-2-en-1-one]? Wybierz tylko jedną z poniższych opcji: [Musk jak; Miód; Tytoń podobny do; Owocowy; ]. Nie pisz żadnych komentarzy..",Tytoń podobny do,Descriptor 2=Warm;Descriptor 3=Plum
37,"2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde",CC1=C(C(CCC1)(C)C)CC=O,,,Amber; Kwiatowy; Miód; Zioła; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1=C(C(CCC1)(C)C)CC=O]? Wybierz tylko jedną z poniższych opcji: [Amber; Kwiatowy; Miód; Zioła; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [2,6,6-Trimethyl-1-cyclohexen-1-acetaldehyde]? Wybierz tylko jedną z poniższych opcji: [Amber; Kwiatowy; Miód; Zioła; ]. Nie pisz żadnych komentarzy..",Zioła,Descriptor 2=Camphoraceous;Descriptor 3=Woody
38,"Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-",CC1CC(CC1=CC#N)(C)C,,,Spicy; Aromatyczny; Tytoń podobny do; Zwierzęcy; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC1CC(CC1=CC#N)(C)C]? Wybierz tylko jedną z poniższych opcji: [Spicy; Aromatyczny; Tytoń podobny do; Zwierzęcy; ]. Nie pisz żadnych komentarzy..,"Jaki jest główny deskryptor zapachu cząsteczki? [Acetonitrile, 2-(2,4,4-trimethylcyclopentylidene)-]? Wybierz tylko jedną z poniższych opcji: [Spicy; Aromatyczny; Tytoń podobny do; Zwierzęcy; ]. Nie pisz żadnych komentarzy..",Spicy,Descriptor 2=Saffron;Descriptor 3=Leathery
39,1-(1-Naphthyl)ethanone,CC(=O)C1=CC=CC2=CC=CC=C21,,,Cytrus; Kwiatowy; Amber; Jedzenie takie jak; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CC(=O)C1=CC=CC2=CC=CC=C21]? Wybierz tylko jedną z poniższych opcji: [Cytrus; Kwiatowy; Amber; Jedzenie takie jak; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [1-(1-Naphthyl)ethanone]? Wybierz tylko jedną z poniższych opcji: [Cytrus; Kwiatowy; Amber; Jedzenie takie jak; ]. Nie pisz żadnych komentarzy..,Kwiatowy,Descriptor 2=Neroli;Descriptor 3=Sweet
40,Tetrahydrolinalool,CCC(C)(CCCC(C)C)O,,,Kamforowy; Aromatyczny; Zioła; Marynarka wojenna; ,primary_odor_descriptor,Jaki jest główny deskryptor zapachu cząsteczki? [CCC(C)(CCCC(C)C)O]? Wybierz tylko jedną z poniższych opcji: [Kamforowy; Aromatyczny; Zioła; Marynarka wojenna; ]. Nie pisz żadnych komentarzy..,Jaki jest główny deskryptor zapachu cząsteczki? [Tetrahydrolinalool]? Wybierz tylko jedną z poniższych opcji: [Kamforowy; Aromatyczny; Zioła; Marynarka wojenna; ]. Nie pisz żadnych komentarzy..,Zioła,Descriptor 2=Floral;Descriptor 3=Lavender
