question_ID,compound.name_1,SMILES_1,compound.name_2,SMILES_2,OPTIONS,question_category,prompt.1,prompt.2,answer,other_info
11,"Methyl 2,4-dihydroxy-m-toluate",CC1=C(C=CC(=C1O)C(=O)OC)O,,,Cibo simile; Balsamico; Minty; Marina; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC1=C(C=CC(=C1O)C(=O)OC)O]? Selezionare solo uno tra i seguenti [Cibo simile; Balsamico; Minty; Marina; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [Methyl 2,4-dihydroxy-m-toluate]? Selezionare solo uno tra i seguenti [Cibo simile; Balsamico; Minty; Marina; ]. Non scrivere alcun commento.",Marina,Descriptor 2=Mossy;Descriptor 3=Aldehydic
12,3-Octen-2-one,CCCC/C=C/C(=O)C,,,Ambra; Gourmand; Terroso; Marina; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CCCC/C=C/C(=O)C]? Selezionare solo uno tra i seguenti [Ambra; Gourmand; Terroso; Marina; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [3-Octen-2-one]? Selezionare solo uno tra i seguenti [Ambra; Gourmand; Terroso; Marina; ]. Non scrivere alcun commento.,Terroso,Descriptor 2=Mushroom;Descriptor 3=Sweet
13,Isoeugenol benzoate,CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC,,,Anisico; Balsamico; Agrumi; Sulfureo; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC=CC1=CC(=C(C=C1)OC(=O)C2=CC=CC=C2)OC]? Selezionare solo uno tra i seguenti [Anisico; Balsamico; Agrumi; Sulfureo; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Isoeugenol benzoate]? Selezionare solo uno tra i seguenti [Anisico; Balsamico; Agrumi; Sulfureo; ]. Non scrivere alcun commento.,Balsamico,Descriptor 2=Spicy;Descriptor 3=Floral
14,2-Ethyl-1-hexanol,CCCCC(CC)CO,,,Fumoso; Canforato; Acido; Musk come; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CCCCC(CC)CO]? Selezionare solo uno tra i seguenti [Fumoso; Canforato; Acido; Musk come; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [2-Ethyl-1-hexanol]? Selezionare solo uno tra i seguenti [Fumoso; Canforato; Acido; Musk come; ]. Non scrivere alcun commento.,Canforato,Descriptor 2=Aldehydic;Descriptor 3=Sweet
15,Anethole (isomer unspecified),C/C=C/C1=CC=C(C=C1)OC,,,Sulfureo; Anisico; Agrumi; Aldeidico; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [C/C=C/C1=CC=C(C=C1)OC]? Selezionare solo uno tra i seguenti [Sulfureo; Anisico; Agrumi; Aldeidico; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Anethole (isomer unspecified)]? Selezionare solo uno tra i seguenti [Sulfureo; Anisico; Agrumi; Aldeidico; ]. Non scrivere alcun commento.,Anisico,Descriptor 2=Green;Descriptor 3=Herbal
16,3-Methyl-2-butenal,CC(=CC=O)C,,,Fumoso; Powdery; Musk come; Aldeidico; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(=CC=O)C]? Selezionare solo uno tra i seguenti [Fumoso; Powdery; Musk come; Aldeidico; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [3-Methyl-2-butenal]? Selezionare solo uno tra i seguenti [Fumoso; Powdery; Musk come; Aldeidico; ]. Non scrivere alcun commento.,Aldeidico,Descriptor 2=Fruity;Descriptor 3=Nutty
17,Methoxy dicyclopentadiene carboxaldehyde,COC1CC2CC1C3C2CC(C3)C=O,,,Ambra; Marina; Acido; Terroso; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [COC1CC2CC1C3C2CC(C3)C=O]? Selezionare solo uno tra i seguenti [Ambra; Marina; Acido; Terroso; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Methoxy dicyclopentadiene carboxaldehyde]? Selezionare solo uno tra i seguenti [Ambra; Marina; Acido; Terroso; ]. Non scrivere alcun commento.,Marina,Descriptor 2=Aldehydic;Descriptor 3=Floral
18,Decanenitrile,CCCCCCCCCC#N,,,Fumoso; Aromatico; Agrumi; Marina; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CCCCCCCCCC#N]? Selezionare solo uno tra i seguenti [Fumoso; Aromatico; Agrumi; Marina; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Decanenitrile]? Selezionare solo uno tra i seguenti [Fumoso; Aromatico; Agrumi; Marina; ]. Non scrivere alcun commento.,Agrumi,Descriptor 2=Tropical-Fruit;Descriptor 3=Green
19,sec-Butylquinoline,CCC(C)C1=CC2=C(C=C1)N=CC=C2,,,Canforato; Erbe medicinali; Woody; Animale simile; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CCC(C)C1=CC2=C(C=C1)N=CC=C2]? Selezionare solo uno tra i seguenti [Canforato; Erbe medicinali; Woody; Animale simile; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [sec-Butylquinoline]? Selezionare solo uno tra i seguenti [Canforato; Erbe medicinali; Woody; Animale simile; ]. Non scrivere alcun commento.,Animale simile,Descriptor 2=Leathery;Descriptor 3=Green
20,trans-Isoeugenol,C/C=C/C1=CC(=C(C=C1)O)OC,,,Gourmand; Erbe medicinali; Piccante; Sulfureo; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [C/C=C/C1=CC(=C(C=C1)O)OC]? Selezionare solo uno tra i seguenti [Gourmand; Erbe medicinali; Piccante; Sulfureo; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [trans-Isoeugenol]? Selezionare solo uno tra i seguenti [Gourmand; Erbe medicinali; Piccante; Sulfureo; ]. Non scrivere alcun commento.,Piccante,Descriptor 2=Clove;Descriptor 3=Floral
21,"alpha,alpha-Dimethyl-p-ethylphenylpropanal",CCC1=CC=C(C=C1)CC(C)(C)C=O,,,Anisico; Ozono; Aromatico; Powdery; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CCC1=CC=C(C=C1)CC(C)(C)C=O]? Selezionare solo uno tra i seguenti [Anisico; Ozono; Aromatico; Powdery; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [alpha,alpha-Dimethyl-p-ethylphenylpropanal]? Selezionare solo uno tra i seguenti [Anisico; Ozono; Aromatico; Powdery; ]. Non scrivere alcun commento.",Ozono,Descriptor 2=Floral;Descriptor 3=Aldehydic
22,p-Tolyl 3-methylbutyrate,CC1=CC=C(C=C1)OC(=O)CC(C)C,,,Tabacco simile; Musk come; Ambra; Sulfureo; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC1=CC=C(C=C1)OC(=O)CC(C)C]? Selezionare solo uno tra i seguenti [Tabacco simile; Musk come; Ambra; Sulfureo; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [p-Tolyl 3-methylbutyrate]? Selezionare solo uno tra i seguenti [Tabacco simile; Musk come; Ambra; Sulfureo; ]. Non scrivere alcun commento.,Tabacco simile,Descriptor 2=Spicy;Descriptor 3=Herbal
23,"Oxacyclohexadecane-2,13-dione",C1CCCCCC(=O)OCCCC(=O)CCCC1,,,Musk come; Fumoso; Fruttato; Floreale; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [C1CCCCCC(=O)OCCCC(=O)CCCC1]? Selezionare solo uno tra i seguenti [Musk come; Fumoso; Fruttato; Floreale; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [Oxacyclohexadecane-2,13-dione]? Selezionare solo uno tra i seguenti [Musk come; Fumoso; Fruttato; Floreale; ]. Non scrivere alcun commento.",Musk come,Descriptor 2=Sweet;Descriptor 3=Powdery
24,Anise seed oil,CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O,,,Piccante; Floreale; Anisico; Tabacco simile; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CCCCCCC(CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)CCOC(=O)CCCCCCCC=CCC(CCCCCC)O)O]? Selezionare solo uno tra i seguenti [Piccante; Floreale; Anisico; Tabacco simile; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Anise seed oil]? Selezionare solo uno tra i seguenti [Piccante; Floreale; Anisico; Tabacco simile; ]. Non scrivere alcun commento.,Anisico,Descriptor 2=Herbal;Descriptor 3=Liquorice
25,"2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal",C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O,,,Musk come; Aromatico; Powdery; Agrumi; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [C/C(=C\CCC(=C)C=C)/CC/C=C(\C)/C=O]? Selezionare solo uno tra i seguenti [Musk come; Aromatico; Powdery; Agrumi; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal]? Selezionare solo uno tra i seguenti [Musk come; Aromatico; Powdery; Agrumi; ]. Non scrivere alcun commento.",Agrumi,Descriptor 2=Mandarin;Descriptor 3=Aldehydic
26,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)C1=CC=CC=C1,,,Acido; Animale simile; Aromatico; Miele; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(=O)C(=O)C1=CC=CC=C1]? Selezionare solo uno tra i seguenti [Acido; Animale simile; Aromatico; Miele; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [1-Phenyl-1,2-propanedione]? Selezionare solo uno tra i seguenti [Acido; Animale simile; Aromatico; Miele; ]. Non scrivere alcun commento.",Aromatico,Descriptor 2=Phenolic;Descriptor 3=Dry
27,Methyl phenylacetate,COC(=O)CC1=CC=CC=C1,,,Cibo simile; Agrumi; Miele; Woody; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [COC(=O)CC1=CC=CC=C1]? Selezionare solo uno tra i seguenti [Cibo simile; Agrumi; Miele; Woody; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Methyl phenylacetate]? Selezionare solo uno tra i seguenti [Cibo simile; Agrumi; Miele; Woody; ]. Non scrivere alcun commento.,Miele,Descriptor 2=Sweet;Descriptor 3=Floral
28,"Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol",CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C,,,Anisico; Ambra; Marina; Sulfureo; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C]? Selezionare solo uno tra i seguenti [Anisico; Ambra; Marina; Sulfureo; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [Octahydro-7,7,8,8-tetramethyl-2,3b-methano-3bH-
cyclopenta[1,3]cyclopropa[1,2]benzene-4-methanol]? Selezionare solo uno tra i seguenti [Anisico; Ambra; Marina; Sulfureo; ]. Non scrivere alcun commento.",Ambra,Descriptor 2=Sage;Descriptor 3=Warm
29,Vanilla absolute,CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C,,,Gourmand; Ozono; Marina; Ambra; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)C(=O)NC.CC1=CC=C(C=C1)CC(=O)C2C3=CC=CC(=C3C(CN2C(=O)C=CC4=C(C=CC(=C4F)Cl)N5C=NN=N5)(C)C)C6=CC=C(C=C6)[N+](=O)[O-].CC1(CN(C(C2=CC=CC(=C21)C3=CC=C(C=C3)C(=O)N)C(=O)CC4=CC=C(C=C4)C(=O)O)C(=O)C=CC5=C(C=CC(=C5F)Cl)N6C=NN=N6)C]? Selezionare solo uno tra i seguenti [Gourmand; Ozono; Marina; Ambra; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Vanilla absolute]? Selezionare solo uno tra i seguenti [Gourmand; Ozono; Marina; Ambra; ]. Non scrivere alcun commento.,Ambra,Descriptor 2=Creamy;Descriptor 3=Vanilla
30,2-Acetyl-3-methylpyrazine,CC1=NC=CN=C1C(=O)C,,,Cibo simile; Sulfureo; Verde; Musk come; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC1=NC=CN=C1C(=O)C]? Selezionare solo uno tra i seguenti [Cibo simile; Sulfureo; Verde; Musk come; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [2-Acetyl-3-methylpyrazine]? Selezionare solo uno tra i seguenti [Cibo simile; Sulfureo; Verde; Musk come; ]. Non scrivere alcun commento.,Cibo simile,Descriptor 2=Nutty;Descriptor 3=Roasted
31,Anisyl alcohol,COC1=CC=C(C=C1)CO,,,Piccante; Floreale; Anisico; Gourmand; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [COC1=CC=C(C=C1)CO]? Selezionare solo uno tra i seguenti [Piccante; Floreale; Anisico; Gourmand; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Anisyl alcohol]? Selezionare solo uno tra i seguenti [Piccante; Floreale; Anisico; Gourmand; ]. Non scrivere alcun commento.,Anisico,Descriptor 2=Sweet;Descriptor 3=Licorice
32,"1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-",CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C,,,Ambra; Acido; Sulfureo; Powdery; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C]? Selezionare solo uno tra i seguenti [Ambra; Acido; Sulfureo; Powdery; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [1,3-Dioxane, 2-(2,4-dimethyl-3-cyclohexene-1-yl)-5-methyl-5-(1-methylpropyl)-]? Selezionare solo uno tra i seguenti [Ambra; Acido; Sulfureo; Powdery; ]. Non scrivere alcun commento.",Ambra,Descriptor 2=Dry;Descriptor 3=Woody
33,1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCC(CC1)(C)C=O)C,,,Ambra; Cibo simile; Tabacco simile; Aldeidico; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(=CCCC1=CCC(CC1)(C)C=O)C]? Selezionare solo uno tra i seguenti [Ambra; Cibo simile; Tabacco simile; Aldeidico; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [1-Methyl-4-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Selezionare solo uno tra i seguenti [Ambra; Cibo simile; Tabacco simile; Aldeidico; ]. Non scrivere alcun commento.,Aldeidico,Descriptor 2=Green;Descriptor 3=Floral
34,"5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine",CC1CCC2=NC=CN=C12,,,Anisico; Sulfureo; Balsamico; Terroso; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC1CCC2=NC=CN=C12]? Selezionare solo uno tra i seguenti [Anisico; Sulfureo; Balsamico; Terroso; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [5H-5-Methyl-6,7-dihydrocyclopenta(b)pyrazine]? Selezionare solo uno tra i seguenti [Anisico; Sulfureo; Balsamico; Terroso; ]. Non scrivere alcun commento.",Terroso,Descriptor 2=Sweet;Descriptor 3=Nutty
35,"4-(4,8-Dimethylnona-3,7-dienyl)pyridine",CC(=CCCC(=CCCC1=CC=NC=C1)C)C,,,Acido; Powdery; Woody; Marina; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(=CCCC(=CCCC1=CC=NC=C1)C)C]? Selezionare solo uno tra i seguenti [Acido; Powdery; Woody; Marina; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [4-(4,8-Dimethylnona-3,7-dienyl)pyridine]? Selezionare solo uno tra i seguenti [Acido; Powdery; Woody; Marina; ]. Non scrivere alcun commento.",Marina,Descriptor 2=Fresh;Descriptor 3=Clean
36,3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile,CC(=CCCC1=CCCC(C1)C#N)C,,,Terroso; Marina; Balsamico; Gourmand; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(=CCCC1=CCCC(C1)C#N)C]? Selezionare solo uno tra i seguenti [Terroso; Marina; Balsamico; Gourmand; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [3-(4-Methyl-3-pentenyl)-3-cyclohexene-1-carbonitrile]? Selezionare solo uno tra i seguenti [Terroso; Marina; Balsamico; Gourmand; ]. Non scrivere alcun commento.,Marina,Descriptor 2=Cooling;Descriptor 3=Fresh
37,1-(2-Benzofuranyl)ethanone,CC(=O)C1=CC2=CC=CC=C2O1,,,Verde; Ambra; Anisico; Powdery; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(=O)C1=CC2=CC=CC=C2O1]? Selezionare solo uno tra i seguenti [Verde; Ambra; Anisico; Powdery; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [1-(2-Benzofuranyl)ethanone]? Selezionare solo uno tra i seguenti [Verde; Ambra; Anisico; Powdery; ]. Non scrivere alcun commento.,Powdery,Descriptor 2=Floral;Descriptor 3=Hay
38,Dihydrocoumarin,C1CC(=O)OC2=CC=CC=C21,,,Powdery; Tabacco simile; Animale simile; Miele; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [C1CC(=O)OC2=CC=CC=C21]? Selezionare solo uno tra i seguenti [Powdery; Tabacco simile; Animale simile; Miele; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [Dihydrocoumarin]? Selezionare solo uno tra i seguenti [Powdery; Tabacco simile; Animale simile; Miele; ]. Non scrivere alcun commento.,Tabacco simile,Descriptor 2=Coumarin;Descriptor 3=Coconut
39,"4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-",CC1C2C3CC(C2C=C1C)C(C3)O,,,Marina; Tabacco simile; Musk come; Aromatico; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC1C2C3CC(C2C=C1C)C(C3)O]? Selezionare solo uno tra i seguenti [Marina; Tabacco simile; Musk come; Aromatico; ]. Non scrivere alcun commento.,"Qual è il principale descrittore dell'odore della molecola? [4,7-Methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydrodimethyl-]? Selezionare solo uno tra i seguenti [Marina; Tabacco simile; Musk come; Aromatico; ]. Non scrivere alcun commento.",Aromatico,Descriptor 2=Fresh;Descriptor 3=Camphoraceous
40,1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde,CC(=CCCC1=CCCC(C1)(C)C=O)C,,,Miele; Agrumi; Animale simile; Ozono; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(=CCCC1=CCCC(C1)(C)C=O)C]? Selezionare solo uno tra i seguenti [Miele; Agrumi; Animale simile; Ozono; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [1-Methyl-3-(4-methyl-3-pentenyl)cyclohex-3-ene-1-carbaldehyde]? Selezionare solo uno tra i seguenti [Miele; Agrumi; Animale simile; Ozono; ]. Non scrivere alcun commento.,Ozono,Descriptor 2=Fresh;Descriptor 3=Aldehydic
41,1-Cyclohexylethanol,CC(C1CCCCC1)O,,,Animale simile; Erbe medicinali; Powdery; Agrumi; ,primary_odor_descriptor,Qual è il principale descrittore dell'odore della molecola? [CC(C1CCCCC1)O]? Selezionare solo uno tra i seguenti [Animale simile; Erbe medicinali; Powdery; Agrumi; ]. Non scrivere alcun commento.,Qual è il principale descrittore dell'odore della molecola? [1-Cyclohexylethanol]? Selezionare solo uno tra i seguenti [Animale simile; Erbe medicinali; Powdery; Agrumi; ]. Non scrivere alcun commento.,Erbe medicinali,Descriptor 2=Minty;Descriptor 3=Fruity
